imdbId,title,tags
tt0317811,kasam,"adventure drama crime naseeruddinshah sunnydeol chunkypandey neelam shibumitra mangal singh is the head of a village that gets it's revenue by selling cocaine. when police inspector kisna finds out he goes to live incognito with the villagers to try and talk them out of dealing with drugs. he meets and falls in love with mangal's daughter, savi, and gets married to her."
tt0319020,awara paagal deewana,action comedy crime akshaykumar sunilshetty aftabshivdasani preetijhangiani vikrambhatt a dentist and a henpecked husband finds his life in trouble after getting embroiled in a mafia rivalry.
tt0319736,the legend of bhagat singh,"biography drama history ajaydevgn sushantsingh d.santosh akhilendramishra rajkumarsantoshi born in british india, bhagat singh witnesses numerous atrocities during his childhood and grows up to become one of the most fearless freedom fighters in the country."
tt0321067,ab ke baras,"adventure fantasy thriller aryababbar amritarao ashutoshrana shaktikapoor rajkanwar u.s. based anjali thapar (amrita rao) has repeated dreams of a parallel life in india, the temple of devi maa durga, & some sword-wielding men on horseback. she and her mother consult a pandit, and he advises them to go to india to clear this matter up, as this pertains to her past life. mr. thapar will only let anjali go there after she marries the man of his choice; so anjali decides to run away. her father alerts a ruthless cbi officer sikander baksh (danny denzongpa), who is soon on her case. anjali meets with car-thieves, karan and his uncle (arya babbar and shakti kapoor respectively), and then begins her journey into a past life, as nandini, the lover of freedom fighter abhay (also arya babbar), and his subsequent death at the hands of british-aided traitor tejeshwar singhal (ashutosh rana)."
tt0322653,mere yaar ki shaadi hai,"comedy drama musical udaychopra tulipjoshi jimmyshergill bipashabasu sanjaygadhvi sanjay and anjali are childhood chums . when sanjay's roommate ria questions him whether he has fallen for anjali he vehemently denies . but the truth that he indeed loves her hits him like a ton of bricks when sanjana calls him to tell that she is getting married to rohit. sanjay wants to win anjali's heart at any cost and sets off on his ""noble"" cause of stopping the marriage."
tt0323013,lakshya,"war drama romance amitabhbachchan hrithikroshan preityzinta sharads.kapoor farhanakhtar the film starts with a flashback. acp bose (jagapati babu) is a sincere police officer happily married and lives with his parents and younger brother chandu (gopichand). chandu is a college student and he falls in love with his classmate indu (anushka). enter section shankar (yashpal sharma), the villain who is notorious for settlements and land deals. he kills anyone who comes in his way and does not leave any evidence or witness behind. he takes a loan of 100 crores from a private bank with the help of a conniving dgp and a politician. he kills the bank’s chairman in order to avoid repayment and puts the blame on bose. bose tries to stop section shankar. chandu also gets into disputes with section shankar."
tt0324951,23rd march 1931: shaheed,"biography drama history bobbydeol sunnydeol amritasingh rahuldev guddudhanoa bhagat singh, a freedom fighter, is arrested for killing the british official responsible for the death of his mentor lala lajpatrai. he is ultimately hanged for his misdeed."
tt0325041,badhaai ho badhaai,comedy drama musical anilkapoor anangdesai rohinihattangadi vinayjain satishkaushik a 25-year-old man tries to suppress his embarrassment when his mother announces that she is pregnant.
tt0326576,humraaz,"action musical mystery bobbydeol akshayekhanna ameeshapatel johnnylever abbasalibhaiburmawalla mastanalibhaiburmawalla a wealthy industrialist and business man named raj singhania lives in bombay, india. he reaches up with a music band in which karan malhotra is the leader and priya is his right-hand and sweetheart. karan finds that it is not easy to achieve one's merit. a contract made between the two for his band to sing on a crusade for raj. he agrees to do so and later on conspire with his girlfriend priya to take over raj vast estate by setting up his girlfriend to marry raj fakely. on a chance encounter one day raj and priya both meet, where by raj fall head over heals in love with priya."
tt0326600,maine dil tujhko diya,"romance action drama sohailkhan sameerareddy sanjaydutt kabirbedi sohailkhan ayesha is the elder daughter of rich business tycoon mr. verma, an overprotective father who's kept his two daughters away from modern influences. ayesha goes to college and comes in contact with ajay, the leader of a group called aryans, responsible for handling the security at the college. ajay's soft-spoken nature and humble, down-to-earth attitude soon make ayesha his most ardent admirer."
tt0326805,chori chori,"comedy romance musical ajaydevgn sonalibendre ranimukerji kaminikaushal milanluthria raj and priya are newly married. priya is heavy with children, but due to unexpected circumstances, she loses her child and is unable to conceive again. enter madhoo, a prostitute who is willing to become surrogate mother for the couple. their relationship becomes entangled with love triangle when madhoo falls in love with raj."
tt0326983,jaani dushman: ek anokhi kahani,"action fantasy horror akshaykumar atulagnihotri rajbabbar rajatbedi rajkumarkohli a shape-shifting snake exacts revenge on the men he believes are responsible for the death of divya, his lover in her previous life."
tt0327004,kuch tum kaho kuch hum kahein,"action drama romance vikramgokhale dineshhingoo adiirani faridajalal ravisharmashankar two feuding neighbouring families are brought together to celebrate the wedding anniversary of vishnupratap singh (vikram gokhale) and his wife (farida jalal), much to the dislike of rudra pratap (sharad kapoor). during this get together abhayendra singh (fardeen khan) falls in love with mangala solanki (richa pallod). abhayendra comes to know of the background of the two families' feud, and makes attempts to reconcile the two families - with disastrous results."
tt0327005,kyaa dil ne kahaa,"family romance rajeshkhanna tussharkapoor eshadeol rajbabbar sanjaychhel u.s. settled esha (esha deol) is attracted to fellow-student rahul (tushar kapoor). rahul too is attracted to esha. esha returns home to india and tells her parents (raj babbar, nina kulkarni) about her love for rahul. the family is pleased, and proceeds to finalize the marriage. they accompany esha to rahul's house. rahul's parents (rajesh khanna, smita jaykar) approve of esha. but when they ask rahul, to everyone's shock, he refuses to marry esha under any circumstances."
tt0327071,om jai jagadish,"drama musical waheedarehman anilkapoor fardeenkhan abhishekbachchan anupamkher widowed mrs. saraswati batra (waheeda rehman) has brought up three sons with a lot of care and love. her eldest son om (anil kapoor) is very honest and diligent; her two other sons jai (fardeen khan), and jagdish (abhishek bachchan) also live in the same house. this is their story"
tt0328503,taj mahal: an eternal love story,"drama musical romance zulfisayed sonyajehan kabirbedi arbaazkhan akbarkhan the story of shah jahan...the love of his life...the life of his love...and his monument to love, the taj mahal."
tt0328671,yeh hai jalwa,"comedy drama romance rishikapoor salmankhan ameeshapatel ratiagnihotri daviddhawan raj saxena goes to london, expecting his long lost dad to warmly greet him. but things do not go as planned."
tt0328729,dil maange more!!!,"romance shahidkapoor smitajaykar ayeshatakia tulipjoshi anantmahadevan nikhil is a simple young man . he loves his hometown samarpur , football matches , and the college his grandfather passed down to him as a legacy ..."
